Date,Open,High,Low,Close,Adj Close,Volume,Return,Signed_Vol,Vol,SMA5_Price,SMA5_Vol,SMA5_Volume,Signal,Trade,PnL,Absolute Return,TC,Net Return,TC,0.05
20-08-2021,4410.560059,4444.350098,4406.799805,4441.669922,4441.669922,3652610000,0.008141568,3652610000,32.68533205,4435.105957,26.46232765,765822000,1,4441.669922,0,1.316299243,0.00,1.316299243,,
23-08-2021,4450.290039,4489.879883,4450.290039,4479.529785,4479.529785,3576530000,0.00852379,3576530000,32.62390447,4435.069922,29.41936464,807000000,1,4479.529785,0.00852379,1.327519102,0.07,1.261143147,,
24-08-2021,4484.399902,4492.810059,4482.279785,4486.22998,4486.22998,3979220000,0.001495736,3979220000,40.04460323,4442.699902,34.42084342,2370236000,1,4486.22998,0.001495736,1.329504721,0.07,1.263029485,,
25-08-2021,4490.450195,4501.709961,4485.660156,4496.189941,4496.189941,3444700000,0.002220118,3444700000,37.53346518,4461.883887,35.77023621,3810294000,1,4496.189941,0.002220118,1.332456378,0.07,1.265833559,,
26-08-2021,4493.75,4495.899902,4468.990234,4470,4470,3263980000,-0.005824919,-3263980000,20.80359377,4474.723926,32.73817974,2277816000,0,0,-0.005824919,1.324694928,0.07,1.258460182,,
27-08-2021,4474.100098,4513.330078,4474.100098,4509.370117,4509.370117,3331200000,0.008807632,3331200000,15.1845824,4488.263965,29.23802981,2213534000,1,4509.370117,0,1.324694928,0.00,1.324694928,,
30-08-2021,4513.759766,4537.359863,4513.759766,4528.790039,4528.790039,3168660000,0.004306571,3168660000,22.37771461,4498.116016,27.18879184,2131960000,1,4528.790039,0.004306571,1.330399821,0.07,1.26387983,,
31-08-2021,4529.75,4531.390137,4515.799805,4522.680176,4522.680176,4290710000,-0.001349116,-4290710000,23.44912167,4505.406055,23.86969552,477974000,1,4522.680176,-0.001349116,1.328604957,0.07,1.262174709,,
01-09-2021,4528.799805,4537.109863,4522.02002,4524.089844,4524.089844,4057340000,0.000311689,4057340000,24.02036401,4510.986035,21.16707529,600502000,1,4524.089844,0.000311689,1.329019068,0.07,1.262568115,,
02-09-2021,4534.47998,4545.850098,4524.660156,4536.950195,4536.950195,3735990000,0.002842638,3735990000,10.07134987,4524.376074,19.02062651,2000496000,1,4536.950195,0.002842638,1.332796989,0.07,1.266157139,,
03-09-2021,4532.419922,4541.450195,4521.299805,4535.430176,4535.430176,3217530000,-0.000335031,-3217530000,6.459826563,4529.588086,17.27567534,690750000,1,4535.430176,-0.000335031,1.33235046,0.07,1.265732937,,
07-09-2021,4535.379883,4535.379883,4513,4520.029785,4520.029785,3822960000,-0.003395574,-3822960000,7.782886068,4527.836035,14.35670964,-707574000,0,0,-0.003395574,1.327826365,0.07,1.261435047,,
08-09-2021,4518.089844,4521.790039,4493.950195,4514.069824,4514.069824,3750880000,-0.001318567,-3750880000,9.879161263,4526.113965,11.64271755,-599608000,0,0,0,1.327826365,0.00,1.327826365,,
09-09-2021,4513.02002,4529.899902,4492.069824,4493.279785,4493.279785,3735390000,-0.004605609,-3735390000,17.85024969,4519.951953,10.40869469,-2158154000,-1,-4493.279785,0,1.327826365,0.00,1.327826365,,
10-09-2021,4506.919922,4520.470215,4457.660156,4458.580078,4458.580078,3623180000,-0.007722579,-3623180000,29.68045403,4504.27793,14.33051552,-3629988000,-1,-4458.580078,0.007722579,1.338080609,0.07,1.271176578,,
13-09-2021,4474.810059,4492.990234,4445.700195,4468.72998,4468.72998,3914220000,0.002276488,3914220000,27.05147155,4490.937891,18.44884452,-2203638000,-1,-4468.72998,-0.002276488,1.335034485,0.07,1.268282761,,
14-09-2021,4479.330078,4485.680176,4435.459961,4443.049805,4443.049805,3670460000,-0.005746639,-3670460000,28.23506429,4475.541895,22.53928017,-2173138000,-1,-4443.049805,0.005746639,1.342706445,0.07,1.275571123,,
15-09-2021,4447.490234,4486.870117,4438.370117,4480.700195,4480.700195,4032020000,0.008473997,4032020000,19.41890635,4468.867969,24.44722918,-616558000,0,0,-0.008473997,1.331328355,0.07,1.264761937,,
16-09-2021,4477.089844,4485.870117,4443.799805,4473.75,4473.75,3984560000,-0.00155114,-3984560000,14.66279853,4464.962012,23.80973895,-666392000,0,0,0,1.331328355,0.00,1.331328355,,
17-09-2021,4469.740234,4471.52002,4427.759766,4432.990234,4432.990234,7289530000,-0.009110872,-7289530000,20.67902375,4459.844043,22.00945289,-1399662000,0,0,0,1.331328355,0.00,1.331328355,,
20-09-2021,4402.950195,4402.950195,4305.910156,4357.72998,4357.72998,4898070000,-0.016977311,-4898070000,48.97603998,4437.644043,26.39436658,-3162120000,-1,-4357.72998,0,1.331328355,0.00,1.331328355,,
21-09-2021,4374.450195,4394.870117,4347.959961,4354.189941,4354.189941,3920920000,-0.000812359,-3920920000,61.13664964,4419.87207,32.97468365,-3212212000,-1,-4354.189941,0.000812359,1.332409871,0.07,1.265789377,,
22-09-2021,4367.430176,4416.75,4367.430176,4395.640137,4395.640137,3939170000,0.009519611,3939170000,50.9677418,4402.860059,39.28445074,-3230782000,-1,-4395.640137,-0.009519611,1.319725847,0.07,1.253739555,,
23-09-2021,4406.75,4465.399902,4406.75,4448.97998,4448.97998,3916350000,0.012134716,3916350000,42.92375637,4397.906055,44.9366423,-1650600000,0,0,-0.012134716,1.303711349,0.07,1.238525781,,
24-09-2021,4438.040039,4463.120117,4430.27002,4455.47998,4455.47998,3384290000,0.001461009,3384290000,48.35414918,4402.404004,50.47166739,484164000,1,4455.47998,0,1.303711349,0.00,1.303711349,,
27-09-2021,4442.120117,4457.299805,4436.189941,4443.109863,4443.109863,4058650000,-0.002776383,-4058650000,43.46190491,4419.47998,49.36884038,652048000,1,4443.109863,-0.002776383,1.300091747,0.07,1.23508716,,
28-09-2021,4419.540039,4419.540039,4346.330078,4352.629883,4352.629883,4416550000,-0.020364111,-4416550000,44.04942767,4419.167969,45.95139599,552922000,0,0,-0.020364111,1.273616535,0.06,1.209935709,,
29-09-2021,4362.410156,4385.569824,4355.080078,4359.459961,4359.459961,3712660000,0.001569184,3712660000,51.26181475,4411.931934,46.01021058,507620000,0,0,0,1.273616535,0.00,1.273616535,,
30-09-2021,4370.669922,4382.549805,4306.240234,4307.540039,4307.540039,4448140000,-0.011909714,-4448140000,63.31499243,4383.643945,50.08845779,-1165278000,-1,-4307.540039,0,1.273616535,0.00,1.273616535,,
01-10-2021,4317.160156,4375.189941,4288.52002,4357.040039,4357.040039,4010370000,0.011491478,4010370000,49.10300534,4363.955957,50.23822902,-1040062000,0,0,-0.011491478,1.258980799,0.06,1.196031759,,
04-10-2021,4348.839844,4355.509766,4278.939941,4300.459961,4300.459961,4307870000,-0.012985898,-4307870000,28.90078828,4335.425977,47.32600569,-1089906000,0,0,0,1.258980799,0.00,1.258980799,,
05-10-2021,4309.870117,4369.22998,4309.870117,4345.720215,4345.720215,3902890000,0.010524515,3902890000,28.02441124,4334.044043,44.12100241,573982000,1,4345.720215,0,1.258980799,0.00,1.258980799,,
06-10-2021,4319.569824,4365.569824,4290.490234,4363.549805,4363.549805,4009630000,0.004102793,4009630000,28.99459529,4334.862012,39.66755852,633376000,1,4363.549805,0.004102793,1.264146137,0.06,1.20093883,,
07-10-2021,4383.72998,4429.970215,4383.72998,4399.759766,4399.759766,3843740000,0.008298281,3843740000,35.80181177,4353.305957,34.16492238,2291752000,1,4399.759766,0.008298281,1.274636376,0.06,1.210904557,,
08-10-2021,4406.509766,4412.02002,4386.220215,4391.339844,4391.339844,3280160000,-0.001913723,-3280160000,39.76310084,4360.165918,32.29694148,833646000,1,4391.339844,-0.001913723,1.272197075,0.06,1.208587221,,
11-10-2021,4385.439941,4415.879883,4360.589844,4361.189941,4361.189941,3281970000,-0.006865764,-3281970000,22.48909718,4372.311914,31.01460326,1038826000,0,0,-0.006865764,1.26346247,0.06,1.200289347,,
12-10-2021,4368.310059,4374.890137,4342.089844,4350.649902,4350.649902,3558450000,-0.002416781,-3558450000,21.09681189,4373.297852,29.62908339,-453442000,0,0,0,1.26346247,0.00,1.26346247,,
13-10-2021,4358.009766,4372.870117,4329.919922,4363.799805,4363.799805,3620070000,0.003022514,3620070000,21.06820985,4373.347852,28.04380631,-531354000,0,0,0,1.26346247,0.00,1.26346247,,
14-10-2021,4386.75,4439.72998,4386.75,4438.259766,4438.259766,3598280000,0.017063102,3598280000,35.33764016,4381.047852,27.95097198,-580446000,0,0,0,1.26346247,0.00,1.26346247,,
15-10-2021,4447.689941,4475.819824,4447.689941,4471.370117,4471.370117,3819380000,0.00746021,3819380000,54.2360878,4397.053906,30.84556937,839462000,1,4471.370117,0,1.26346247,0.00,1.26346247,,
18-10-2021,4463.720215,4488.75,4447.470215,4486.459961,4486.459961,3662010000,0.00337477,3662010000,61.91711387,4422.10791,38.73117271,2228258000,1,4486.459961,0.00337477,1.267726365,0.06,1.204340047,,
19-10-2021,4497.339844,4520.399902,4496.410156,4519.629883,4519.629883,3459130000,0.00739334,3459130000,59.22068361,4455.903906,46.35594706,3631774000,1,4519.629883,0.00739334,1.277099097,0.06,1.213244142,,
20-10-2021,4524.419922,4540.870117,4524.399902,4536.189941,4536.189941,3670760000,0.00366403,3670760000,38.882411,4490.381934,49.91878729,3641912000,1,4536.189941,0.00366403,1.281778426,0.06,1.217689504,,
21-10-2021,4532.240234,4551.439941,4526.890137,4549.779785,4549.779785,3822330000,0.002995872,3822330000,33.05831576,4512.685938,49.46292241,3686722000,1,4549.779785,0.002995872,1.28561847,0.06,1.221337546,,
22-10-2021,4546.120117,4559.669922,4524,4544.899902,4544.899902,3758220000,-0.001072554,-3758220000,25.59699995,4527.391895,43.73510484,2171202000,1,4544.899902,-0.001072554,1.284239575,0.06,1.220027596,,
25-10-2021,4553.689941,4572.620117,4537.359863,4566.47998,4566.47998,3899400000,0.004748197,3899400000,17.26731157,4543.395898,34.80514438,2218680000,1,4566.47998,0.004748197,1.290337397,0.06,1.225820527,,
26-10-2021,4578.689941,4598.529785,4569.169922,4574.790039,4574.790039,3879740000,0.001819795,3879740000,15.84992268,4554.42793,26.13099219,2302802000,1,4574.790039,0.001819795,1.292685547,0.06,1.228051269,,
27-10-2021,4580.220215,4584.569824,4551.660156,4551.680176,4551.680176,4226050000,-0.005051568,-4226050000,12.56798172,4557.525977,20.86810634,723440000,0,0,-0.005051568,1.286155458,0.06,1.221847685,,
28-10-2021,4562.839844,4597.549805,4562.839844,4596.419922,4596.419922,4132950000,0.009829282,4132950000,20.30696733,4566.854004,18.31783665,785564000,1,4596.419922,0,1.286155458,0.00,1.286155458,,
29-10-2021,4572.870117,4608.080078,4567.589844,4605.379883,4605.379883,4510200000,0.001949335,4510200000,21.90996834,4578.95,17.58043033,2439248000,1,4605.379883,0.001949335,1.288662605,0.06,1.224229475,,
01-11-2021,4610.620117,4620.339844,4595.060059,4613.669922,4613.669922,3971540000,0.001800077,3971540000,25.1235961,4588.387988,19.15168723,2453676000,1,4613.669922,0.001800077,1.290982297,0.06,1.226433182,,
02-11-2021,4613.339844,4635.149902,4613.339844,4630.649902,4630.649902,3975250000,0.003680363,3975250000,29.5883449,4599.559961,21.89937168,2472778000,1,4630.649902,0.003680363,1.295733581,0.06,1.230946902,,
03-11-2021,4630.649902,4663.459961,4621.189941,4660.569824,4660.569824,4319660000,0.006461279,4319660000,25.29930385,4621.337891,24.4456361,4181920000,1,4660.569824,0.006461279,1.304105677,0.07,1.238900393,,
04-11-2021,4662.930176,4683,4662.589844,4680.060059,4680.060059,4462300000,0.004181942,4462300000,31.57717709,4638.065918,26.69967806,4247790000,1,4680.060059,0.004181942,1.309559372,0.07,1.244081403,,
05-11-2021,4699.259766,4718.5,4681.319824,4697.529785,4697.529785,4467180000,0.0037328,4467180000,34.48813621,4656.495898,29.21531163,4239186000,1,4697.529785,0.0037328,1.314447695,0.07,1.24872531,,
08-11-2021,4701.47998,4714.919922,4694.390137,4701.700195,4701.700195,4269710000,0.000887788,4269710000,29.22851577,4674.101953,30.03629556,4298820000,1,4701.700195,0.000887788,1.315614646,0.07,1.249833913,,
09-11-2021,4707.25,4708.529785,4670.870117,4685.25,4685.25,4117080000,-0.003498776,-4117080000,16.25721867,4685.021973,27.37007032,2680354000,1,4685.25,-0.003498776,1.311011605,0.07,1.245461025,,
10-11-2021,4670.259766,4684.850098,4630.859863,4646.709961,4646.709961,4503720000,-0.008225823,-4503720000,21.72942793,4682.25,26.65609513,915678000,0,0,-0.008225823,1.300227455,0.07,1.235216082,,
11-11-2021,4659.390137,4664.549805,4648.310059,4649.27002,4649.27002,3926870000,0.00055094,3926870000,26.37209756,4676.091992,25.61507923,808592000,0,0,0,1.300227455,0.00,1.300227455,,
12-11-2021,4655.240234,4688.470215,4650.77002,4682.850098,4682.850098,3728600000,0.007222656,3728600000,24.10883913,4673.156055,23.53921981,660876000,1,4682.850098,0,1.300227455,0.00,1.300227455,,
15-11-2021,4689.299805,4697.419922,4672.859863,4682.799805,4682.799805,3488410000,-1.07E-05,-3488410000,19.56868348,4669.375977,21.60725335,-890748000,0,0,-1.07398E-05,1.300213491,0.07,1.235202816,,
16-11-2021,4679.419922,4714.950195,4679.419922,4700.899902,4700.899902,3972640000,0.00386523,3972640000,23.58242397,4672.505957,23.07229441,727196000,1,4700.899902,0,1.300213491,0.00,1.300213491,,
17-11-2021,4701.5,4701.5,4684.410156,4688.669922,4688.669922,3969070000,-0.002601625,-3969070000,19.15878103,4680.897949,22.55816503,834126000,1,4688.669922,-0.002601625,1.296830822,0.06,1.231989281,,
18-11-2021,4700.720215,4708.799805,4672.779785,4704.540039,4704.540039,4226410000,0.00338478,4226410000,10.19685032,4691.951953,19.32311559,894034000,1,4704.540039,0.00338478,1.30122031,0.07,1.236159294,,
19-11-2021,4708.439941,4717.75,4694.220215,4697.959961,4697.959961,4253180000,-0.001398666,-4253180000,8.992966934,4694.973926,16.29994115,-702322000,0,0,-0.001398666,1.299400338,0.06,1.234430321,,
22-11-2021,4712,4743.830078,4682.169922,4682.939941,4682.939941,4441100000,-0.003197137,-4441100000,8.945633642,4695.001953,14.17533118,-892860000,0,0,0,1.299400338,0.00,1.299400338,,
23-11-2021,4678.47998,4699.390137,4652.660156,4690.700195,4690.700195,4277590000,0.001657133,4277590000,8.411449869,4692.962012,11.14113636,-831870000,0,0,0,1.299400338,0.00,1.299400338,,
24-11-2021,4675.779785,4702.870117,4659.890137,4701.459961,4701.459961,3418430000,0.002293851,3418430000,8.719031504,4695.52002,9.053186454,645630000,1,4701.459961,0,1.299400338,0.00,1.299400338,,
26-11-2021,4664.629883,4664.629883,4585.430176,4594.620117,4594.620117,3517700000,-0.022724823,-3517700000,44.68511424,4673.536035,15.95083924,-903192000,-1,-4594.620117,-0.022724823,1.269871695,0.06,1.206378111,,
29-11-2021,4628.75,4672.950195,4625.259766,4655.27002,4655.27002,4336410000,0.0132002,4336410000,42.89426154,4664.998047,22.73109816,814726000,0,0,-0.0132002,1.253109136,0.06,1.190453679,,
30-11-2021,4640.25,4646.02002,4560,4567,4567,6625990000,-0.01896131,-6625990000,59.06132894,4641.810059,32.75423722,377748000,0,0,0,1.253109136,0.00,1.253109136,,
01-12-2021,4602.819824,4652.939941,4510.27002,4513.040039,4513.040039,5366730000,-0.011815187,-5366730000,73.87795433,4606.278027,45.84753811,-1551116000,-1,-4513.040039,0,1.253109136,0.00,1.253109136,,
02-12-2021,4504.72998,4595.459961,4504.72998,4577.100098,4577.100098,5077180000,0.014194436,5077180000,51.30907454,4581.406055,54.36554672,-1219366000,0,0,-0.014194436,1.235321958,0.06,1.17355586,,
03-12-2021,4589.490234,4608.029785,4495.120117,4538.430176,4538.430176,5240070000,-0.008448564,-5240070000,53.78507539,4570.168066,56.18553895,-1563840000,0,0,0,1.235321958,0.00,1.235321958,,
06-12-2021,4548.370117,4612.600098,4540.509766,4591.669922,4591.669922,4770800000,0.011730873,4770800000,31.55285334,4557.448047,53.91725731,-1476962000,0,0,0,1.235321958,0.00,1.235321958,,
07-12-2021,4631.970215,4694.040039,4631.970215,4686.75,4686.75,4492400000,0.02070708,4492400000,66.59968654,4581.398047,55.42492883,746716000,1,4686.75,0,1.235321958,0.00,1.235321958,,
08-12-2021,4690.859863,4705.060059,4674.52002,4701.209961,4701.209961,4234600000,0.003085285,4234600000,71.31368489,4619.032031,54.91207494,2666982000,1,4701.209961,0.003085285,1.239133279,0.06,1.177176615,,
09-12-2021,4691,4695.259766,4665.97998,4667.450195,4667.450195,3903840000,-0.00718108,-3903840000,69.45496767,4637.102051,58.54125356,870778000,1,4667.450195,-0.00718108,1.230234963,0.06,1.168723215,,
10-12-2021,4687.640137,4713.569824,4670.240234,4712.02002,4712.02002,3870110000,0.009549073,3870110000,47.81695957,4671.82002,57.3476304,2692814000,1,4712.02002,0.009549073,1.241982567,0.06,1.179883439,,
13-12-2021,4710.299805,4710.299805,4667.600098,4668.970215,4668.970215,4397230000,-0.009136168,-4397230000,19.58866167,4687.280078,54.95479207,859208000,0,0,-0.009136168,1.230635606,0.06,1.169103826,,
14-12-2021,4642.990234,4660.470215,4606.52002,4634.089844,4634.089844,4485430000,-0.007470678,-4485430000,30.85921379,4676.748047,47.80669752,-936358000,0,0,0,1.230635606,0.00,1.230635606,,
15-12-2021,4636.459961,4712.600098,4611.220215,4709.850098,4709.850098,4910130000,0.016348465,4910130000,32.75513104,4678.476074,40.09498675,-801252000,0,0,0,1.230635606,0.00,1.230635606,,
16-12-2021,4719.129883,4731.990234,4651.890137,4668.669922,4668.669922,4829500000,-0.008743415,-4829500000,32.65688101,4678.72002,32.73536942,-986384000,0,0,0,1.230635606,0.00,1.230635606,,
17-12-2021,4652.5,4666.700195,4600.220215,4620.640137,4620.640137,7987090000,-0.010287681,-7987090000,34.85761645,4660.444043,30.14350079,-3357824000,-1,-4620.640137,0,1.230635606,0.00,1.230635606,,
20-12-2021,4587.899902,4587.899902,4531.100098,4568.02002,4568.02002,4635700000,-0.011388058,-4635700000,53.13080513,4640.254004,36.85192948,-3405518000,-1,-4568.02002,0.011388058,1.244650156,0.06,1.182417648,,
21-12-2021,4594.959961,4651.140137,4583.160156,4649.22998,4649.22998,4072430000,0.017777935,4072430000,53.12310315,4643.282031,41.30470735,-1693946000,0,0,-0.017777935,1.222522847,0.06,1.161396704,,
22-12-2021,4650.359863,4697.669922,4645.529785,4696.560059,4696.560059,3319610000,0.010180197,3319610000,49.14308714,4640.624023,44.58229858,-2012050000,0,0,0,1.222522847,0.00,1.222522847,,
23-12-2021,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2913040000,0.0062237,2913040000,62.19788641,4652.048047,50.49049966,-463542000,0,0,0,1.222522847,0.00,1.222522847,,
27-12-2021,4733.990234,4791.490234,4733.990234,4791.189941,4791.189941,2770290000,0.013838935,2770290000,83.7121125,4686.158008,60.26139887,1687934000,1,4791.189941,0,1.222522847,0.00,1.222522847,,
28-12-2021,4795.490234,4807.02002,4780.040039,4786.350098,4786.350098,2707920000,-0.001010155,-2707920000,60.3720488,4729.824023,61.7096476,2073490000,1,4786.350098,-0.001010155,1.221287909,0.06,1.160223514,,
29-12-2021,4788.640137,4804.060059,4778.080078,4793.060059,4793.060059,2963310000,0.001401895,2963310000,44.56768787,4758.590039,59.99856454,1851666000,1,4793.060059,0.001401895,1.223000027,0.06,1.161850026,,
30-12-2021,4794.22998,4808.930176,4775.330078,4778.72998,4778.72998,3124950000,-0.002989756,-3124950000,28.0741641,4775.024023,55.78477994,562754000,1,4778.72998,-0.002989756,1.219343556,0.06,1.158376378,,
31-12-2021,4775.209961,4786.830078,4765.75,4766.180176,4766.180176,2677820000,-0.00262618,-2677820000,10.96118784,4783.102051,45.53744022,-555418000,0,0,-0.00262618,1.21614134,0.06,1.155334273,,
03-01-2022,4778.140137,4796.640137,4758.169922,4796.560059,4796.560059,3831020000,0.006374053,3831020000,12.15037986,4784.176074,31.22509369,-343272000,0,0,0,1.21614134,0.00,1.21614134,,
04-01-2022,4804.509766,4818.620117,4774.27002,4793.540039,4793.540039,4683170000,-0.000629622,-4683170000,12.87580416,4785.614063,21.72584477,-738322000,0,0,0,1.21614134,0.00,1.21614134,,
05-01-2022,4787.990234,4797.700195,4699.439941,4700.580078,4700.580078,4887960000,-0.019392758,-4887960000,39.14068093,4767.118066,20.64044338,-2308576000,-1,-4700.580078,0,1.21614134,0.00,1.21614134,,
06-01-2022,4693.390137,4725.009766,4671.259766,4696.049805,4696.049805,4295280000,-0.000963769,-4295280000,49.18493315,4750.582031,24.86259719,-2542642000,-1,-4696.049805,0.000963769,1.21731342,0.06,1.156447749,,
07-01-2022,4697.660156,4707.950195,4662.740234,4677.029785,4677.029785,4181510000,-0.004050217,-4181510000,57.56236392,4732.751953,34.1828324,-2843380000,-1,-4677.029785,0.004050217,1.222243803,0.06,1.161131613,,
10-01-2022,4655.339844,4673.02002,4582.240234,4670.290039,4670.290039,4511810000,-0.001441031,-4511810000,49.73654536,4707.497949,41.7000655,-4511946000,-1,-4670.290039,0.001441031,1.224005094,0.06,1.16280484,,
11-01-2022,4669.140137,4714.129883,4638.27002,4713.069824,4713.069824,4101590000,0.009159985,4101590000,17.51862758,4691.403906,42.62863019,-2754994000,0,0,-0.009159985,1.212793226,0.06,1.152153565,,
12-01-2022,4728.589844,4748.830078,4706.709961,4726.350098,4726.350098,4048220000,0.002817754,4048220000,23.62109561,4696.55791,39.52471312,-967758000,0,0,0,1.212793226,0.00,1.212793226,,
13-01-2022,4733.560059,4744.129883,4650.290039,4659.029785,4659.029785,4251730000,-0.014243615,-4251730000,29.00788796,4689.153906,35.48930409,-959048000,0,0,0,1.212793226,0.00,1.212793226,,
14-01-2022,4637.990234,4665.129883,4614.75,4662.850098,4662.850098,4338490000,0.00081998,4338490000,31.10672589,4686.317969,30.19817648,744952000,0,0,0,1.212793226,0.00,1.212793226,,
18-01-2022,4632.240234,4632.240234,4568.700195,4577.109863,4577.109863,4748700000,-0.018387946,-4748700000,58.74419189,4667.681934,31.99970579,697574000,0,0,0,1.212793226,0.00,1.212793226,,
19-01-2022,4588.029785,4611.549805,4530.200195,4532.759766,4532.759766,4465740000,-0.009689542,-4465740000,76.55897673,4631.619922,43.80777562,-1015892000,-1,-4532.759766,0,1.212793226,0.00,1.212793226,,
20-01-2022,4547.350098,4602.109863,4477.950195,4482.72998,4482.72998,4640870000,-0.011037378,-4640870000,78.69142872,4582.895898,54.82184224,-2753710000,-1,-4482.72998,0.011037378,1.226179284,0.06,1.16487032,,
21-01-2022,4471.379883,4494.52002,4395.339844,4397.939941,4397.939941,5589100000,-0.018914822,-5589100000,99.43354546,4530.67793,68.90697374,-3021184000,-1,-4397.939941,0.018914822,1.249372247,0.06,1.186903635,,
24-01-2022,4356.319824,4417.350098,4222.620117,4410.129883,4410.129883,6928110000,0.002771739,6928110000,77.19612696,4480.133887,78.12485395,-2503260000,0,0,-0.002771739,1.245909313,0.06,1.183613848,,
25-01-2022,4366.640137,4411.009766,4287.109863,4356.450195,4356.450195,5145050000,-0.012171906,-5145050000,70.69679227,4436.001953,80.51537403,-2582530000,0,0,0,1.245909313,0.00,1.245909313,,
26-01-2022,4408.430176,4453.22998,4304.799805,4349.930176,4349.930176,5570640000,-0.001496636,-5570640000,53.2754412,4399.436035,75.85866692,-2803510000,0,0,0,1.245909313,0.00,1.245909313,,
27-01-2022,4380.580078,4428.740234,4309.5,4326.509766,4326.509766,5214200000,-0.005384089,-5214200000,34.82994005,4368.191992,67.08636919,-2918176000,0,0,0,1.245909313,0.00,1.245909313,,
28-01-2022,4336.189941,4432.720215,4292.459961,4431.850098,4431.850098,5031090000,0.024347647,5031090000,44.13029874,4374.974023,56.02571984,-794138000,0,0,0,1.245909313,0.00,1.245909313,,
31-01-2022,4431.790039,4516.890137,4414.02002,4515.549805,4515.549805,5098610000,0.018885952,5098610000,77.60940166,4396.058008,56.10837478,-1160038000,0,0,0,1.245909313,0.00,1.245909313,,
01-02-2022,4519.569824,4550.490234,4483.529785,4546.540039,4546.540039,4816830000,0.006863004,4816830000,97.3936729,4434.075977,61.44775091,832338000,1,4546.540039,0,1.245909313,0.00,1.245909313,,
02-02-2022,4566.390137,4595.310059,4544.319824,4589.379883,4589.379883,4481580000,0.009422515,4481580000,104.2996466,4481.965918,71.652592,2842782000,1,4589.379883,0.009422515,1.257648913,0.06,1.194766467,,
03-02-2022,4535.410156,4542.879883,4470.390137,4477.439941,4477.439941,4401970000,-0.024391082,-4401970000,60.85135726,4512.151953,76.85687544,3005228000,0,0,-0.024391082,1.226973495,0.06,1.16562482,,
04-02-2022,4482.790039,4539.660156,4451.5,4500.529785,4500.529785,4706290000,0.00515693,4706290000,43.45934199,4525.887891,76.72268409,2940268000,0,0,0,1.226973495,0.00,1.226973495,,
07-02-2022,4505.75,4521.859863,4471.470215,4483.870117,4483.870117,4228480000,-0.003701713,-4228480000,47.46776371,4519.551953,70.6943565,1074850000,0,0,0,1.226973495,0.00,1.226973495,,
08-02-2022,4480.02002,4531.319824,4465.399902,4521.540039,4521.540039,4459620000,0.008401207,4459620000,45.17562969,4514.551953,60.25074786,1003408000,1,4521.540039,0,1.226973495,0.00,1.226973495,,
09-02-2022,4547,4590.029785,4547,4587.180176,4587.180176,4524350000,0.014517208,4524350000,44.26630206,4514.112012,48.24407894,1011962000,1,4587.180176,0.014517208,1.244785724,0.06,1.182546438,,
10-02-2022,4553.240234,4588.919922,4484.310059,4504.080078,4504.080078,5314860000,-0.018115726,-5314860000,40.16180265,4519.440039,44.10616802,829384000,0,0,-0.018115726,1.222235528,0.06,1.161123751,,
11-02-2022,4506.27002,4526.330078,4401.410156,4418.640137,4418.640137,5251500000,-0.018969454,-5251500000,61.06087387,4503.062109,47.6264744,-1162174000,-1,-4418.640137,0,1.222235528,0.00,1.222235528,,
14-02-2022,4412.609863,4426.220215,4364.839844,4401.669922,4401.669922,4600390000,-0.003840597,-4600390000,76.60677185,4486.62207,53.45427603,-1236556000,-1,-4401.669922,0.003840597,1.226929642,0.06,1.165583159,,
15-02-2022,4429.279785,4472.77002,4429.279785,4471.069824,4471.069824,4430830000,0.015766721,4430830000,74.1409962,4476.528027,59.24734933,-1242314000,-1,-4471.069824,-0.015766721,1.207584984,0.06,1.147205735,,
16-02-2022,4455.75,4489.549805,4429.680176,4475.009766,4475.009766,4283640000,0.000881208,4283640000,42.51328103,4454.093945,58.89674512,-1290456000,0,0,-0.000881208,1.206520851,0.06,1.146194808,,
17-02-2022,4456.060059,4456.060059,4373.810059,4380.259766,4380.259766,4539420000,-0.021173138,-4539420000,42.17847471,4429.329883,59.30007953,-1135368000,0,0,0,1.206520851,0.00,1.206520851,,
18-02-2022,4384.569824,4394.600098,4327.220215,4348.870117,4348.870117,4708060000,-0.007166161,-4708060000,55.90623177,4415.375879,58.26915111,-1026680000,0,0,0,1.206520851,0.00,1.206520851,,
22-02-2022,4332.740234,4362.120117,4267.109863,4304.759766,4304.759766,5121900000,-0.010142945,-5121900000,75.28575992,4395.993848,58.00494872,-1130982000,-1,-4304.759766,0,1.206520851,0.00,1.206520851,,
23-02-2022,4324.930176,4341.509766,4221.509766,4225.5,4225.5,4797430000,-0.018412123,-4797430000,92.2532177,4346.879883,61.62739302,-2976634000,-1,-4225.5,0.018412123,1.228735461,0.06,1.167298688,,
24-02-2022,4155.77002,4294.72998,4114.649902,4288.700195,4288.700195,6752130000,0.014956856,6752130000,59.30426349,4309.617969,64.98558952,-2482936000,0,0,-0.014956856,1.210357441,0.06,1.149839569,,
25-02-2022,4298.379883,4385.339844,4286.830078,4384.649902,4384.649902,5177060000,0.022372678,5177060000,60.62931553,4310.495996,68.67575768,-539640000,0,0,0,1.210357441,0.00,1.210357441,,
