time,open,high,low,close,vol,oi,roll
2018-01-03,14802.0,15428.83091885,14500.0,15028.0,38327.43896033,0.0,0.0
2018-01-04,15029.0,15422.15785315,14060.0,14897.0,45089.8037536,0.0,0.0
2018-01-05,14898.0,16925.0,14725.0,16736.85983827,51003.15794877,0.0,0.0
2018-01-06,16736.85983827,17099.0,16251.0,16846.0,27424.6911727,0.0,0.0
2018-01-07,16846.0,17252.0,15712.0,16203.0,32544.64518873,0.0,0.0
2018-01-08,16209.0,16498.0,13755.0,14878.58053986,60201.36805769,0.0,0.0
2018-01-09,14878.0,15355.0,14122.0,14501.0,42214.33631221,0.0,0.0
2018-01-10,14501.0,14682.0,13300.0,14491.0,55254.09925246,0.0,0.0
2018-01-11,14489.0,14999.0,12639.0,13460.0,67096.31682154,0.0,0.0
2018-01-12,13459.0,14100.0,12751.0,13700.0,39175.65772732,0.0,0.0
2018-01-13,13701.0,14580.0,13533.0,14174.0,28680.62508384,0.0,0.0
2018-01-14,14179.0,14393.0,12874.34212454,13308.0,34151.54552073,0.0,0.0
2018-01-15,13308.0,14356.0,13300.0,13889.0,30895.61533153,0.0,0.0
2018-01-16,13889.0,13913.0,10260.0,10551.0,115447.57157628,0.0,0.0
2018-01-17,10552.0,11497.0,9231.1,11340.0,130982.54951096,0.0,0.0
2018-01-18,11340.0,11904.0,10515.0,11401.0,84232.15454032,0.0,0.0
2018-01-19,11400.0,11900.0,10647.0,11276.0,50755.16979002,0.0,0.0
2018-01-20,11279.0,13017.0,11152.0,12886.0,45152.39096505,0.0,0.0
2018-01-21,12886.0,12950.0,11015.0,11309.0,51902.10098725,0.0,0.0
2018-01-22,11308.0,11900.0,10009.0,10351.0,59499.06053815,0.0,0.0
2018-01-23,10351.0,11427.0,9900.0,10978.0,64638.37648281,0.0,0.0
2018-01-24,10978.0,11557.88958366,10430.0,11219.0,43728.34789277,0.0,0.0
2018-01-25,11215.0,11734.0,10845.0,11263.0,33887.07114073,0.0,0.0
2018-01-26,11260.0,11700.0,10276.0,10863.0,55129.26037492,0.0,0.0
2018-01-27,10863.0,11689.0,10751.0,11566.0,33139.8777076,0.0,0.0
2018-01-28,11566.87847419,12190.0,11390.0,11935.0,29329.42647295,0.0,0.0
2018-01-29,11934.0,11975.0,11073.33958175,11315.0,23572.36460736,0.0,0.0
2018-01-30,11314.0,11315.0,9860.4,10246.0,57713.8332879,0.0,0.0
2018-01-31,10246.0,10544.0,9760.0,10089.0,43539.21161884,0.0,0.0
2018-02-01,10089.0,10336.0,8941.0,9321.0,76861.6800332,0.0,0.0
2018-02-02,9321.1,9392.0,7960.0,8616.0,120715.54259184,0.0,0.0
2018-02-03,8615.9,9499.0,8180.0,9152.0,51717.19363599,0.0,0.0
2018-02-04,9151.9,9410.0,7809.0,8105.1,70392.43930879,0.0,0.0
2018-02-05,8105.0,8450.0,6651.0,7132.1,122183.33164129,0.0,0.0
2018-02-06,7132.1,7880.0,6000.0,7740.1,190950.91474319,0.0,0.0
2018-02-07,7740.0,8488.9,7175.1,8090.0,96897.95313825,0.0,0.0
2018-02-08,8090.0,8648.9,7565.0,8180.8,77593.11062096,0.0,0.0
2018-02-09,8180.9,8750.0,7724.9,8536.3,63351.71904704,0.0,0.0
2018-02-10,8536.3,9074.9,8151.3,8272.0,63990.42440091,0.0,0.0
2018-02-11,8272.7,8580.0,7851.0,8310.0,52088.2810694,0.0,0.0
2018-02-12,8313.8,8928.0,8069.57681296,8842.8,45777.62779263,0.0,0.0
2018-02-13,8842.9,8952.9,8313.52192073,8548.3,39187.51400635,0.0,0.0
2018-02-14,8551.0,9365.0,8458.0,9280.0,46834.12246716,0.0,0.0
2018-02-15,9279.9,10176.0,9222.5,9866.0,66396.67730827,0.0,0.0
2018-02-16,9866.0,10271.0,9670.0,10070.0,42978.94566753,0.0,0.0
2018-02-17,10070.0,10860.0,10036.0,10808.0,46644.91292581,0.0,0.0
2018-02-18,10808.0,11250.0,10122.0,10758.0,68524.20039072,0.0,0.0
2018-02-19,10759.0,11250.0,10308.0,11092.0,48307.390522,0.0,0.0
2018-02-20,11093.0,11749.0,10950.0,11683.0,49469.99121497,0.0,0.0
2018-02-21,11683.0,11788.0,10200.0,10260.0,79112.28719914,0.0,0.0
2018-02-22,10260.0,10915.0,9740.0,9889.0,70686.81021566,0.0,0.0
2018-02-23,9888.9,10395.0,9583.1,9890.0,56547.3168207,0.0,0.0
2018-02-24,9890.0,10500.0,9350.3,9479.4,53844.53708702,0.0,0.0
2018-02-25,9478.8,9840.0,9280.4,9582.0,29986.49031478,0.0,0.0
2018-02-26,9580.0,10439.0,9359.9,10369.0,44353.8449749,0.0,0.0
2018-02-27,10367.0,10888.0,10125.0,10755.61906346,38923.7825894,0.0,0.0
2018-02-28,10755.0,11065.0,10356.0,10507.0,40433.97322144,0.0,0.0
2018-03-01,10506.0,11095.0,10210.0,10945.0,30988.52247086,0.0,0.0
2018-03-02,10945.0,11189.0,10762.0,11040.0,29660.6117913,0.0,0.0
2018-03-03,11038.0,11530.0,11025.0,11296.0,28843.03483693,0.0,0.0
2018-03-04,11295.0,11549.0,11050.0,11442.0,26663.57331975,0.0,0.0
2018-03-05,11441.0,11700.0,11375.0,11576.0,26625.30833216,0.0,0.0
2018-03-06,11576.0,11615.0,10567.0,10776.0,42482.97384366,0.0,0.0
2018-03-07,10776.0,10899.0,9400.0,9929.1,70240.75849213,0.0,0.0
2018-03-08,9929.1,10112.0,9025.0,9330.0,67014.25094475,0.0,0.0
2018-03-09,9330.0,9428.0,8342.0,8976.0,93001.01852626,0.0,0.0
2018-03-10,8975.0,9506.4,8739.1,8801.0,52175.9267983,0.0,0.0
2018-03-11,8801.5,9729.0,8428.0,9502.0,66223.44414047,0.0,0.0
2018-03-12,9502.8,9900.0,8770.0,9099.0,66464.94010557,0.0,0.0
2018-03-13,9099.0,9482.4,8822.0,9103.8896973,61408.52285781,0.0,0.0
2018-03-14,9101.1,9439.6,7916.0,8038.0,72705.23861487,0.0,0.0
2018-03-15,8038.0,8418.0,7665.1,8311.0,84990.75215448,0.0,0.0
2018-03-16,8311.1,8604.5,7902.0,8500.1,53825.78630133,0.0,0.0
2018-03-17,8500.9,8545.0,7728.1,7939.2,46084.38765303,0.0,0.0
2018-03-18,7941.3,8300.0,7240.0,8216.81415929,81644.37430427,0.0,0.0
2018-03-19,8216.81415929,8717.0,8045.0,8378.04446057,74597.69170991,0.0,0.0
2018-03-20,8378.1,9040.0,8305.1,8984.9,53288.525751,0.0,0.0
2018-03-21,8984.9,9177.5,8752.0,8917.2,41235.41706274,0.0,0.0
2018-03-22,8917.2,9095.92211691,8450.0,8615.0,52706.55479271,0.0,0.0
2018-03-23,8615.0,8730.0,8271.1,8670.2,41410.46369924,0.0,0.0
2018-03-24,8671.0,9050.3,8610.0,8668.1,38858.79102858,0.0,0.0
2018-03-25,8668.0,8722.0,8364.8,8612.3,29020.71567976,0.0,0.0
2018-03-26,8614.0,8657.9,7835.9,7872.0,51105.29955978,0.0,0.0
2018-03-27,7872.0,8228.0,7716.6,7994.9,52722.68047945,0.0,0.0
2018-03-28,7994.7,8120.2,7702.1,7869.62308498,34677.23181233,0.0,0.0
2018-03-29,7869.5,8005.0,6883.0,7083.9,67709.1698938,0.0,0.0
2018-03-30,7084.8,7350.0,6533.0,6910.5,113303.25707858,0.0,0.0
2018-03-31,6910.5,7222.0,6740.0,6924.5,67937.49976714,0.0,0.0
2018-04-01,6921.7,7035.1,6425.1,6825.1,53442.49439684,0.0,0.0
2018-04-02,6825.0,7132.0,6755.8,6976.2,43235.33285893,0.0,0.0
2018-04-03,6976.23775532,7509.7,6975.7,7427.1,48777.7246217,0.0,0.0
2018-04-04,7427.1,7427.2,6725.0,6816.3,51359.74171167,0.0,0.0
2018-04-05,6816.3,6938.0,6564.9,6719.6,45550.95544612,0.0,0.0
2018-04-06,6719.7,6864.0,6500.2,6602.2,40704.87023587,0.0,0.0
2018-04-07,6602.1,7080.0,6528.0,6972.5,39516.47073503,0.0,0.0
2018-04-08,6972.5,7127.0,6883.0,6999.9,26460.20464449,0.0,0.0
2018-04-09,7000.0,7189.0,6611.0,6716.4,76599.20894749,0.0,0.0
2018-04-10,6716.5,6888.9,6650.0,6860.6,22975.0156141,0.0,0.0
2018-04-11,6860.5,7017.4,6777.0,6905.06036978,27541.95518881,0.0,0.0
2018-04-12,6905.06036978,8087.0,6753.0,7835.9,90654.93721467,0.0,0.0
2018-04-13,7835.9,8240.0,7739.1,7887.6,55690.93713847,0.0,0.0
2018-04-14,7887.6,8185.0,7820.5,8047.3,28323.60676171,0.0,0.0
2018-04-15,8047.3,8458.8,7997.2,8298.0,31159.10069844,0.0,0.0
2018-04-16,8298.0,8415.5,7900.3,8023.7,36889.21351314,0.0,0.0
2018-04-17,8023.7,8185.0,7823.0,7908.4,27266.73852867,0.0,0.0
2018-04-18,7908.7,8237.2,7870.5,8199.0,27992.65360831,0.0,0.0
2018-04-19,8199.4,8296.8,8032.2,8274.9,29339.88056449,0.0,0.0
2018-04-20,8274.9,8572.4,8219.0,8513.2,38194.03941718,0.0,0.0
2018-04-21,8513.1,9069.0,8505.6,8788.8,46211.67049735,0.0,0.0
2018-04-22,8788.1,9048.2,8775.8,8914.3,28144.85921078,0.0,0.0
2018-04-23,8910.8,9011.0,8769.0,8933.8,23497.23916248,0.0,0.0
2018-04-24,8933.8,9498.7,8914.3,9470.5,50729.92280175,0.0,0.0
2018-04-25,9470.5,9767.4,8784.0,9161.1,75617.97516036,0.0,0.0
2018-04-26,9161.00650508,9173.5,8652.2,9100.0,41105.93634585,0.0,0.0
2018-04-27,9100.0,9381.1,8929.0,8972.3,30280.05119932,0.0,0.0
2018-04-28,8972.4,9500.0,8750.0,9297.6,44494.14108796,0.0,0.0
2018-04-29,9295.2,9565.1,9180.0,9318.7,25700.3517457,0.0,0.0
2018-04-30,9318.1,9450.0,9100.0,9225.6,22117.52687337,0.0,0.0
2018-05-01,9225.6,9288.2,8817.97469512,9078.1,25518.34471542,0.0,0.0
2018-05-02,9078.1,9268.72670262,8968.3,9238.5,19088.31557069,0.0,0.0
2018-05-03,9238.4,9779.0,9161.0,9681.7,33627.51942526,0.0,0.0
2018-05-04,9681.7,9848.0,9542.5,9755.0,24488.54109356,0.0,0.0
2018-05-05,9755.0,9990.0,9685.0,9811.1,29058.69836133,0.0,0.0
2018-05-06,9811.1,9964.0,9454.0,9565.2,26225.22568331,0.0,0.0
2018-05-07,9565.2,9677.9,9182.7,9391.8,25158.82618954,0.0,0.0
2018-05-08,9391.2,9471.0,9045.3,9185.5,25203.02015022,0.0,0.0
2018-05-09,9185.5,9375.8,8980.0,9260.9,22444.14523832,0.0,0.0
2018-05-10,9258.1,9393.9,9047.1,9100.0,21425.67766282,0.0,0.0
2018-05-11,9104.6,9107.2,8333.8,8385.3,53122.10137368,0.0,0.0
2018-05-12,8384.9,8631.7,8204.40576219,8404.0,36193.03132481,0.0,0.0
2018-05-13,8404.4,8760.0,8318.3,8636.4,22218.29660607,0.0,0.0
2018-05-14,8635.4,8884.5,8271.0,8730.1,35081.26150793,0.0,0.0
2018-05-15,8730.8,8855.7,8436.8,8476.0,26882.27737382,0.0,0.0
2018-05-16,8476.0,8552.0,8100.0,8271.9,32297.32246892,0.0,0.0
2018-05-17,8271.9,8482.2,8119.4,8147.1,20263.31549398,0.0,0.0
2018-05-18,8147.0,8277.2,7925.0,8226.9,27724.80896154,0.0,0.0
2018-05-19,8227.0,8468.0,8140.2,8195.1,13521.5391787,0.0,0.0
2018-05-20,8195.2,8597.9,8171.5,8524.1,15054.76970522,0.0,0.0
2018-05-21,8524.2,8644.0,8309.1,8385.02975511,17465.35524324,0.0,0.0
2018-05-22,8384.7,8408.28483299,8041.1,8068.9,16725.83195341,0.0,0.0
2018-05-23,8069.1,8102.9,7402.7,7639.9,41938.75650358,0.0,0.0
2018-05-24,7639.9,7729.83193573,7260.0,7515.0,38307.15437632,0.0,0.0
2018-05-25,7515.0,7654.1,7318.2,7439.2,25106.42867515,0.0,0.0
2018-05-26,7438.9,7624.1,7350.1,7464.7,11292.35641353,0.0,0.0
2018-05-27,7462.3,7467.0,7211.1,7330.0,17909.89028911,0.0,0.0
2018-05-28,7329.1,7437.7,7114.9,7150.5,24069.23889309,0.0,0.0
2018-05-29,7151.9,7536.0,7040.0,7491.0,28206.4003665,0.0,0.0
2018-05-30,7491.6,7560.0,7270.5,7335.3,22041.6832377,0.0,0.0
2018-05-31,7335.3,7599.7,7330.0,7541.5,16019.57650101,0.0,0.0
2018-06-01,7542.7,7599.8,7329.18847938,7438.0,21233.29979876,0.0,0.0
2018-06-02,7437.9,7698.8,7437.9,7632.1,17755.01515044,0.0,0.0
2018-06-03,7632.0,7779.0,7600.0,7696.0,13257.92469624,0.0,0.0
2018-06-04,7695.9,7764.0,7451.1,7533.0,17455.50844502,0.0,0.0
2018-06-05,7532.9,7675.0,7372.0,7596.1,16633.85723868,0.0,0.0
2018-06-06,7596.2,7700.0,7491.7,7664.3,17937.72012647,0.0,0.0
2018-06-07,7664.7,7756.3,7624.7,7664.9,11013.49926318,0.0,0.0
2018-06-08,7664.1,7697.0,7543.6,7654.2,11447.65169336,0.0,0.0
2018-06-09,7656.3,7685.0,7570.46812397,7621.1,5291.73080084,0.0,0.0
2018-06-10,7621.1,7621.1,6618.9,6723.5,54121.40160006,0.0,0.0
2018-06-11,6723.48544081,6821.1,6629.7,6767.1,22323.38363786,0.0,0.0
2018-06-12,6767.1,6873.4,6436.1,6531.8,29324.8999388,0.0,0.0
2018-06-13,6531.7,6611.7,6107.87718467,6278.0,44079.97281903,0.0,0.0
2018-06-14,6275.9,6736.52103872,6269.5,6639.7,31900.73571304,0.0,0.0
2018-06-15,6639.7,6659.0,6450.0,6478.0,16171.74106545,0.0,0.0
2018-06-16,6477.3,6559.7,6330.0,6522.2,15355.85182316,0.0,0.0
2018-06-17,6522.8,6573.0,6425.1,6496.41421137,8683.13317857,0.0,0.0
2018-06-18,6496.2,6849.7,6370.76958739,6719.2,26106.98428904,0.0,0.0
2018-06-19,6719.4,6848.2,6655.0,6717.0,17330.62248901,0.0,0.0
2018-06-20,6716.9448433,6825.0,6560.0,6718.9,18100.62968064,0.0,0.0
2018-06-21,6717.9,6788.8,6679.3,6707.9,10463.48074445,0.0,0.0
2018-06-22,6708.0,6750.0,5927.0,6019.6,50073.78223605,0.0,0.0
2018-06-23,6019.6,6249.0,5910.8,6209.7,23675.79155291,0.0,0.0
2018-06-24,6209.61726726,6259.0,5755.0,6159.0,45326.61937051,0.0,0.0
2018-06-25,6159.1,6341.0,6068.5,6266.0,28171.84108891,0.0,0.0
2018-06-26,6266.3,6280.8,6121.0,6219.1,15074.79783545,0.0,0.0
2018-06-27,6219.1,6219.1,5984.9,6120.0,18922.87353605,0.0,0.0
2018-06-28,6120.0,6170.9,5910.0,5920.5,13570.48110418,0.0,0.0
2018-06-29,5920.2,5961.1,5780.0,5922.2,25691.21398468,0.0,0.0
2018-06-30,5921.6,6545.5,5921.5,6336.1,31100.83908044,0.0,0.0
2018-07-01,6336.0,6439.9,6260.0,6370.0,10016.5095793,0.0,0.0
2018-07-02,6370.0,6681.2,6275.0,6648.7,26813.02950066,0.0,0.0
2018-07-03,6648.7,6675.2,6539.0,6611.0,14026.30229786,0.0,0.0
2018-07-04,6611.5,6784.9,6414.1,6696.1,23225.75628458,0.0,0.0
2018-07-05,6696.2,6704.7,6423.4,6501.0,23158.71274682,0.0,0.0
2018-07-06,6501.0,6638.5,6451.9,6585.5,14682.86610867,0.0,0.0
2018-07-07,6585.6,6641.78437543,6511.0,6531.7,8544.79417694,0.0,0.0
2018-07-08,6532.0,6801.9,6523.4,6757.0,13084.8481216,0.0,0.0
2018-07-09,6757.1,6762.0,6663.0,6727.9,11735.66086519,0.0,0.0
2018-07-10,6727.9,6820.0,6324.8,6371.9,27519.66570298,0.0,0.0
2018-07-11,6372.0,6407.9,6286.3,6363.5,16513.55005093,0.0,0.0
2018-07-12,6363.4,6377.95587478,6128.3,6166.3,20574.14145702,0.0,0.0
2018-07-13,6167.0,6339.9,6125.0,6220.0,19678.66754999,0.0,0.0
2018-07-14,6220.0,6320.0,6179.2,6260.3,9375.21528634,0.0,0.0
2018-07-15,6260.3,6389.0,6230.3,6379.9,10316.68836388,0.0,0.0
2018-07-16,6380.0,6711.0,6327.1,6675.8,28895.73289696,0.0,0.0
2018-07-17,6672.7,7483.9,6661.3,7354.9,46087.02180946,0.0,0.0
2018-07-18,7355.0,7588.0,7246.5,7331.0,39860.44098782,0.0,0.0
2018-07-19,7331.0,7515.0,7280.0,7435.5,20131.18409413,0.0,0.0
2018-07-20,7435.6,7685.2,7273.1,7300.0,32758.59920473,0.0,0.0
2018-07-21,7300.6,7459.0,7221.0,7407.9,13030.4064193,0.0,0.0
2018-07-22,7407.8,7575.0,7329.1,7371.4,15966.57855491,0.0,0.0
2018-07-23,7371.4,7820.0,7333.0,7754.0,47391.47297574,0.0,0.0
2018-07-24,7754.1,8363.0,7690.0,8254.9,58868.47249506,0.0,0.0
2018-07-25,8255.0,8488.1,8073.0,8288.9,36790.13252036,0.0,0.0
2018-07-26,8289.0,8329.8,7930.0,7984.6,25783.78093346,0.0,0.0
2018-07-27,7984.9,8291.0,7815.08505617,8264.0,36069.41696453,0.0,0.0
2018-07-28,8263.4,8264.0,8055.0,8175.9,13248.18611523,0.0,0.0
2018-07-29,8175.0,8313.3,8123.0,8193.0,9180.60648005,0.0,0.0
2018-07-30,8193.0,8301.7283857,7861.2,8135.0,34845.57884743,0.0,0.0
2018-07-31,8135.1,8227.2,7664.8977045,7712.0,41323.92677509,0.0,0.0
2018-08-01,7716.5,7756.1,7469.5,7479.2,27229.71833062,0.0,0.0
2018-08-02,7479.2,7713.0,7440.2,7531.8,20457.28924754,0.0,0.0
2018-08-03,7531.8,7562.4,7282.1,7416.0,30200.26560099,0.0,0.0
2018-08-04,7416.0,7492.2,6928.8,6991.5,31629.76595974,0.0,0.0
2018-08-05,6991.5,7090.0,6890.0,7047.9,17307.38024646,0.0,0.0
2018-08-06,7048.0,7153.6,6858.3,6860.0,16178.4925324,0.0,0.0
2018-08-07,6859.9781488,7150.0,6677.0,6753.8,30980.26540763,0.0,0.0
2018-08-08,6752.5,6801.8,6128.2,6303.8,53704.05805849,0.0,0.0
2018-08-09,6305.0,6623.8,6183.0,6584.4,32494.20461656,0.0,0.0
2018-08-10,6584.5,6628.0,6010.0,6070.0,39773.05251739,0.0,0.0
2018-08-11,6069.2633388,6499.5,6008.1,6385.0,37149.25100949,0.0,0.0
2018-08-12,6385.1,6499.0,6162.0,6370.08873595,21829.97337601,0.0,0.0
2018-08-13,6370.08873595,6548.3,6137.6,6237.9,31433.65847692,0.0,0.0
2018-08-14,6237.9,6274.8,5858.6,6106.1,50717.5623078,0.0,0.0
2018-08-15,6106.0,6647.6,6078.7,6412.0,63504.32390341,0.0,0.0
2018-08-16,6412.1,6476.7,6212.9,6278.9,25422.92491863,0.0,0.0
2018-08-17,6278.9,6579.8,6260.0,6513.0,24043.71529728,0.0,0.0
2018-08-18,6513.0,6619.5,6300.0,6394.8,21330.35758901,0.0,0.0
2018-08-19,6394.730244,6550.3,6309.3,6495.4,15357.52323565,0.0,0.0
2018-08-20,6495.5,6528.6,6382.0,6405.0,15074.79702767,0.0,0.0
2018-08-21,6405.0,6526.2,6245.0,6460.4,42627.85016234,0.0,0.0
2018-08-22,6460.4586201,6899.0,6311.0,6368.3,50954.42398207,0.0,0.0
2018-08-23,6368.4,6502.6,6250.3,6472.9,25764.44195848,0.0,0.0
2018-08-24,6472.9,6716.6,6451.0,6690.78474356,19562.11301727,0.0,0.0
2018-08-25,6690.4,6799.7,6670.0,6701.3,15119.24756172,0.0,0.0
2018-08-26,6701.3,6789.0,6557.0,6682.6,16576.25107122,0.0,0.0
2018-08-27,6681.7,6785.0,6652.7,6740.4,17292.84627878,0.0,0.0
2018-08-28,6740.0,7127.9,6729.7,7065.0,29822.40515107,0.0,0.0
2018-08-29,7064.9,7139.4,6924.26926081,7060.7,19358.07798767,0.0,0.0
2018-08-30,7060.7,7062.0,6802.1,6940.5,22627.61433285,0.0,0.0
2018-08-31,6940.5,7100.0,6881.6,7031.2,17946.11366995,0.0,0.0
2018-09-01,7031.2,7269.9,7011.3,7192.4,20533.83387478,0.0,0.0
2018-09-02,7191.9,7429.2,7135.3,7285.1,45029.10584419,0.0,0.0
2018-09-03,7285.15493859,7369.0,7200.0,7322.1,20887.11125072,0.0,0.0
2018-09-04,7322.2,7415.4,7246.2,7357.0,21371.19056449,0.0,0.0
2018-09-05,7356.9,7404.0,6900.0,6937.5,43929.70167797,0.0,0.0
2018-09-06,6937.42217642,6937.42217642,6302.2,6445.2,54521.59600689,0.0,0.0
2018-09-07,6445.1,6549.5,6322.8,6420.3473723,20482.30292442,0.0,0.0
2018-09-08,6420.3473723,6475.5,6119.5,6187.0,21307.66949792,0.0,0.0
2018-09-09,6187.0,6458.9,6140.5,6371.1,14425.71188814,0.0,0.0
2018-09-10,6371.1,6373.6771888,6211.6,6293.0,15958.28616691,0.0,0.0
2018-09-11,6293.0,6399.6,6170.0,6318.1,16181.36917255,0.0,0.0
2018-09-12,6318.1,6355.0,6202.8,6309.6,16088.68729843,0.0,0.0
2018-09-13,6309.6,6528.4,6309.6,6464.1,18670.92238561,0.0,0.0
2018-09-14,6464.0,6596.5,6355.2,6510.0,16171.34032226,0.0,0.0
2018-09-15,6510.0,6572.2,6465.6,6497.8,8175.94831588,0.0,0.0
2018-09-16,6497.7,6525.2,6370.2,6495.0,8537.71034292,0.0,0.0
2018-09-17,6495.0630052,6543.3,6202.8,6244.8,22635.45969522,0.0,0.0
2018-09-18,6245.0,6384.0,6218.4,6322.7,14967.52450076,0.0,0.0
2018-09-19,6323.7,6549.9,6100.0,6395.4,30373.64297294,0.0,0.0
2018-09-20,6395.5,6584.0,6340.0,6510.0,13118.3699281,0.0,0.0
2018-09-21,6507.3,6790.5,6473.8,6729.0,38971.17488214,0.0,0.0
2018-09-22,6730.1,6840.9,6502.2,6702.1,18237.95688898,0.0,0.0
2018-09-23,6701.8,6785.9,6661.5,6689.9,8184.30640137,0.0,0.0
2018-09-24,6689.4,6727.9,6580.0,6622.1,16503.6847345,0.0,0.0
2018-09-25,6622.2,6622.2,6328.0,6396.6,19683.74036278,0.0,0.0
2018-09-26,6396.6,6558.0,6381.0,6475.8,13349.01861559,0.0,0.0
2018-09-27,6475.7,6745.0,6429.0,6724.1,17635.94832153,0.0,0.0
2018-09-28,6725.8,6826.41966538,6541.9,6649.7,28426.67878976,0.0,0.0
2018-09-29,6648.7,6655.0,6454.2,6595.2,17172.19616409,0.0,0.0
2018-09-30,6595.15284,6662.8,6529.6,6583.1,7456.05207379,0.0,0.0
2018-10-01,6583.1,6660.0,6500.0,6596.11544489,10401.09257322,0.0,0.0
2018-10-02,6596.2,6644.7,6467.9,6559.4,11098.78149195,0.0,0.0
2018-10-03,6559.4,6574.0,6424.6,6447.2,13956.73912757,0.0,0.0
2018-10-04,6447.2,6648.8,6445.6,6586.8,11481.08462035,0.0,0.0
2018-10-05,6586.8,6626.1,6506.6,6599.68972219,7662.8546799,0.0,0.0
2018-10-06,6599.691227,6741.4366438,6563.7,6602.4,10429.59993277,0.0,0.0
2018-10-07,6602.3,6605.8,6525.0,6586.4,4634.1689857,0.0,0.0
2018-10-08,6586.5,6730.0,6585.0,6687.65836394,12346.74997998,0.0,0.0
2018-10-09,6687.65836394,6687.65836394,6605.0,6655.17422066,7890.60081321,0.0,0.0
2018-10-10,6655.1,6669.0,6513.52952635,6610.07179048,13408.0297483,0.0,0.0
2018-10-11,6610.07179048,6630.07445752,6220.5,6299.3,39683.71852116,0.0,0.0
2018-10-12,6299.3,6353.4,6220.3,6311.8,10170.75497566,0.0,0.0
2018-10-13,6311.8,6333.7,6280.3,6315.9,5836.87414198,0.0,0.0
2018-10-14,6315.9324426,6399.3,6315.6,6352.0,9608.47791535,0.0,0.0
2018-10-15,6352.0,7788.0,6294.6,6641.1,83924.16427174,0.0,0.0
2018-10-16,6648.4,6897.6,6641.1,6725.7,16493.25033068,0.0,0.0
2018-10-17,6725.7,6794.0,6674.3,6732.3,8799.46115073,0.0,0.0
2018-10-18,6732.3,6779.9,6580.0,6585.7,11590.11970695,0.0,0.0
2018-10-19,6585.7,6639.5,6518.2,6535.8,11485.97234477,0.0,0.0
2018-10-20,6535.7,6611.0,6511.0,6579.9,4018.00823597,0.0,0.0
2018-10-21,6580.0,6660.8,6575.9,6618.5,4430.10571606,0.0,0.0
2018-10-22,6618.5,6627.9,6535.1,6570.6,5858.28394921,0.0,0.0
2018-10-23,6570.7,6591.6,6525.3,6552.2,8741.43414396,0.0,0.0
2018-10-24,6552.2,6626.3,6536.0,6572.4,8204.15868466,0.0,0.0
2018-10-25,6572.5,6574.5,6462.9,6539.1,8097.30064977,0.0,0.0
2018-10-26,6538.9,6597.4,6511.0,6534.6702159,7357.45141356,0.0,0.0
2018-10-27,6535.1170554,6560.0,6476.9,6500.0,6726.42818557,0.0,0.0
2018-10-28,6499.9,6513.88357334,6451.0,6468.9,6633.76259713,0.0,0.0
2018-10-29,6468.9,6512.0,6320.8,6321.4,19290.93257773,0.0,0.0
2018-10-30,6321.3347415,6383.6,6311.1,6320.0,9615.98086074,0.0,0.0
2018-10-31,6320.0,6419.8,6242.1,6364.8,10953.73493182,0.0,0.0
2018-11-01,6364.9,6443.9,6352.90247884,6409.04512321,8916.33634808,0.0,0.0
2018-11-02,6409.1,6456.1,6389.9,6435.66752858,8175.06655485,0.0,0.0
2018-11-03,6434.4,6434.4,6323.0,6381.9,11232.47098458,0.0,0.0
2018-11-04,6384.1,6529.4,6357.9,6482.043917,8735.37005846,0.0,0.0
2018-11-05,6482.043917,6500.6,6435.3,6460.9,4756.70099895,0.0,0.0
2018-11-06,6460.8,6519.0,6447.4,6486.0,5665.81752339,0.0,0.0
2018-11-07,6485.9,6615.0,6485.9,6573.0,10958.13846577,0.0,0.0
2018-11-08,6573.0,6585.0,6460.0,6503.0,11065.45902141,0.0,0.0
2018-11-09,6502.9,6509.48168193,6385.0,6417.7,10348.51088649,0.0,0.0
2018-11-10,6417.6,6469.3,6407.8,6452.4068,3229.51286291,0.0,0.0
2018-11-11,6452.5,6456.2,6357.8,6413.6,6706.55028729,0.0,0.0
2018-11-12,6413.61765382,6481.0,6402.4,6431.2,6996.21530966,0.0,0.0
2018-11-13,6431.147008,6501.1,6397.1,6475.0,10070.40067812,0.0,0.0
2018-11-14,6475.0,6485.8,5678.0,5843.6,65233.50785084,0.0,0.0
2018-11-15,5843.6,5940.0,5432.0,5654.3,50709.52945442,0.0,0.0
2018-11-16,5654.5,5777.5,5530.92446993,5584.0,17077.82216762,0.0,0.0
2018-11-17,5584.1,5661.1,5553.0,5610.2,8478.65819357,0.0,0.0
2018-11-18,5610.11402561,5745.6,5590.2,5653.8,9343.06466871,0.0,0.0
2018-11-19,5653.9,5659.5,4855.0,4957.1,69872.44273408,0.0,0.0
2018-11-20,4951.2,5056.26569276,4303.5,4540.0,113845.81258438,0.0,0.0
2018-11-21,4540.0,4787.3,4412.3,4580.0,43890.33323755,0.0,0.0
2018-11-22,4579.9,4723.7,4464.57997967,4543.1,24374.72735603,0.0,0.0
2018-11-23,4543.4,4561.3,4210.0,4387.2,34097.81514219,0.0,0.0
2018-11-24,4387.3,4529.0,3931.0,4002.2,38132.2358534,0.0,0.0
2018-11-25,4002.3,4233.2,3657.6,4167.0,85330.37348879,0.0,0.0
2018-11-26,4166.1,4228.2,3695.5,3795.4,64355.74535332,0.0,0.0
